params_key,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_module__num_units_2,param_module__num_units_1,param_batch_size,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,agent,best_epochs,test_mean_poisson_deviance,test_weighted_mean_poisson_deviance,test_pde,test_weighted_pde,test_r^2,test_gini,test_min_pred,test_max_pred,test_mean_pred,test_var_pred
20_15_10000,8.80077314376831,0.0,0.02205204963684082,0.0,20,15,10000,"{'module__num_units_2': 20, 'module__num_units_1': 15, 'batch_size': 10000}",-0.0159008423818483,-0.0159008423818483,0.0,244,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
20_15_1000,4.495362043380737,0.0,0.02183389663696289,0.0,20,15,1000,"{'module__num_units_2': 20, 'module__num_units_1': 15, 'batch_size': 1000}",-0.016101385121773504,-0.016101385121773504,0.0,245,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
20_20_100,2.849569082260132,0.0,0.026376008987426758,0.0,20,20,100,"{'module__num_units_2': 20, 'module__num_units_1': 20, 'batch_size': 100}",-0.016825665997175276,-0.016825665997175276,0.0,246,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
30_2_100000,10.25176215171814,0.0,0.022139787673950195,0.0,30,2,100000,"{'module__num_units_2': 30, 'module__num_units_1': 2, 'batch_size': 100000}",-0.017317779963386792,-0.017317779963386792,0.0,247,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
80_2_10000,7.527188777923584,0.0,0.07160806655883789,0.0,80,2,10000,"{'module__num_units_2': 80, 'module__num_units_1': 2, 'batch_size': 10000}",-0.017663793340476186,-0.017663793340476186,0.0,248,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
15_5_100000,10.753005981445312,0.0,0.022474050521850586,0.0,15,5,100000,"{'module__num_units_2': 15, 'module__num_units_1': 5, 'batch_size': 100000}",-0.0203061912075444,-0.0203061912075444,0.0,249,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
20_10_100000,8.492579936981201,0.0,0.021338939666748047,0.0,20,10,100000,"{'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 100000}",-0.020326493337839313,-0.020326493337839313,0.0,250,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
5_10_100000,8.640655994415283,0.0,0.022764921188354492,0.0,5,10,100000,"{'module__num_units_2': 5, 'module__num_units_1': 10, 'batch_size': 100000}",-0.021031841887429126,-0.021031841887429126,0.0,251,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
10_20_100000,7.531172037124634,0.0,0.022284746170043945,0.0,10,20,100000,"{'module__num_units_2': 10, 'module__num_units_1': 20, 'batch_size': 100000}",-0.021293915581484857,-0.021293915581484857,0.0,252,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
5_60_1000,2.847585916519165,0.0,0.02307295799255371,0.0,5,60,1000,"{'module__num_units_2': 5, 'module__num_units_1': 60, 'batch_size': 1000}",-0.02171211911415427,-0.02171211911415427,0.0,253,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
5_25_1000,3.268610954284668,0.0,0.02362799644470215,0.0,5,25,1000,"{'module__num_units_2': 5, 'module__num_units_1': 25, 'batch_size': 1000}",-0.02201309491429093,-0.02201309491429093,0.0,254,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
2_25_100000,35.63024020195007,0.0,0.022682905197143555,0.0,2,25,100000,"{'module__num_units_2': 2, 'module__num_units_1': 25, 'batch_size': 100000}",-0.022213506600852195,-0.022213506600852195,0.0,255,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
40_15_1000,6.22618293762207,0.0,0.023008108139038086,0.0,40,15,1000,"{'module__num_units_2': 40, 'module__num_units_1': 15, 'batch_size': 1000}",-0.02251817555915747,-0.02251817555915747,0.0,256,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
80_5_100,4.491703033447266,0.0,0.02574014663696289,0.0,80,5,100,"{'module__num_units_2': 80, 'module__num_units_1': 5, 'batch_size': 100}",-0.022536429833794225,-0.022536429833794225,0.0,257,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
2_30_100000,35.57560706138611,0.0,0.022753000259399414,0.0,2,30,100000,"{'module__num_units_2': 2, 'module__num_units_1': 30, 'batch_size': 100000}",-0.022580942846549767,-0.022580942846549767,0.0,258,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
15_2_100000,9.955363988876343,0.0,0.02220606803894043,0.0,15,2,100000,"{'module__num_units_2': 15, 'module__num_units_1': 2, 'batch_size': 100000}",-0.023295659749783093,-0.023295659749783093,0.0,259,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
10_40_1000,2.5500800609588623,0.0,0.023491859436035156,0.0,10,40,1000,"{'module__num_units_2': 10, 'module__num_units_1': 40, 'batch_size': 1000}",-0.02480708730565917,-0.02480708730565917,0.0,260,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
25_5_100000,8.901675939559937,0.0,0.022119998931884766,0.0,25,5,100000,"{'module__num_units_2': 25, 'module__num_units_1': 5, 'batch_size': 100000}",-0.025324642165634126,-0.025324642165634126,0.0,261,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
20_5_1000,2.6808860301971436,0.0,0.02330780029296875,0.0,20,5,1000,"{'module__num_units_2': 20, 'module__num_units_1': 5, 'batch_size': 1000}",-0.025367701705301338,-0.025367701705301338,0.0,262,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
10_30_100000,7.514433145523071,0.0,0.02170395851135254,0.0,10,30,100000,"{'module__num_units_2': 10, 'module__num_units_1': 30, 'batch_size': 100000}",-0.025799629549177805,-0.025799629549177805,0.0,263,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
2_5_100000,35.99835681915283,0.0,0.022841930389404297,0.0,2,5,100000,"{'module__num_units_2': 2, 'module__num_units_1': 5, 'batch_size': 100000}",-0.02603198902568571,-0.02603198902568571,0.0,264,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
15_30_1000,2.695103168487549,0.0,0.02257370948791504,0.0,15,30,1000,"{'module__num_units_2': 15, 'module__num_units_1': 30, 'batch_size': 1000}",-0.026115604957250627,-0.026115604957250627,0.0,265,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
2_2_100000,36.65517997741699,0.0,0.022881031036376953,0.0,2,2,100000,"{'module__num_units_2': 2, 'module__num_units_1': 2, 'batch_size': 100000}",-0.02660560275733226,-0.02660560275733226,0.0,266,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
20_2_100000,11.945058107376099,0.0,0.022542953491210938,0.0,20,2,100000,"{'module__num_units_2': 20, 'module__num_units_1': 2, 'batch_size': 100000}",-0.02703572485472039,-0.02703572485472039,0.0,267,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
5_40_1000,3.734738826751709,0.0,0.02276921272277832,0.0,5,40,1000,"{'module__num_units_2': 5, 'module__num_units_1': 40, 'batch_size': 1000}",-0.028612712031069076,-0.028612712031069076,0.0,268,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
30_5_100000,7.233698129653931,0.0,0.022848129272460938,0.0,30,5,100000,"{'module__num_units_2': 30, 'module__num_units_1': 5, 'batch_size': 100000}",-0.029329118133534227,-0.029329118133534227,0.0,269,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
15_60_100,7.16455864906311,0.0,0.0315241813659668,0.0,15,60,100,"{'module__num_units_2': 15, 'module__num_units_1': 60, 'batch_size': 100}",-0.029566362169371585,-0.029566362169371585,0.0,270,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
80_5_1000,5.54411506652832,0.0,0.023666858673095703,0.0,80,5,1000,"{'module__num_units_2': 80, 'module__num_units_1': 5, 'batch_size': 1000}",-0.03000263251053603,-0.03000263251053603,0.0,271,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
2_10_100000,35.24465489387512,0.0,0.021373987197875977,0.0,2,10,100000,"{'module__num_units_2': 2, 'module__num_units_1': 10, 'batch_size': 100000}",-0.031540476106465265,-0.031540476106465265,0.0,272,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
15_20_1000,6.834552049636841,0.0,0.023273944854736328,0.0,15,20,1000,"{'module__num_units_2': 15, 'module__num_units_1': 20, 'batch_size': 1000}",-0.031805761198119065,-0.031805761198119065,0.0,273,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
80_15_10000,11.294916152954102,0.0,0.02270197868347168,0.0,80,15,10000,"{'module__num_units_2': 80, 'module__num_units_1': 15, 'batch_size': 10000}",-0.03194330346966079,-0.03194330346966079,0.0,274,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
60_30_10000,12.490048885345459,0.0,0.02299189567565918,0.0,60,30,10000,"{'module__num_units_2': 60, 'module__num_units_1': 30, 'batch_size': 10000}",-0.03340829439867887,-0.03340829439867887,0.0,275,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
80_60_100,9.049073934555054,0.0,0.027987957000732422,0.0,80,60,100,"{'module__num_units_2': 80, 'module__num_units_1': 60, 'batch_size': 100}",-0.0334562034492738,-0.0334562034492738,0.0,276,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
20_15_100000,6.733733892440796,0.0,0.021099090576171875,0.0,20,15,100000,"{'module__num_units_2': 20, 'module__num_units_1': 15, 'batch_size': 100000}",-0.034131934477044545,-0.034131934477044545,0.0,277,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
20_2_1000,8.289114713668823,0.0,0.02243828773498535,0.0,20,2,1000,"{'module__num_units_2': 20, 'module__num_units_1': 2, 'batch_size': 1000}",-0.03423967891533275,-0.03423967891533275,0.0,278,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
10_10_100000,8.488195180892944,0.0,0.02337479591369629,0.0,10,10,100000,"{'module__num_units_2': 10, 'module__num_units_1': 10, 'batch_size': 100000}",-0.03445330761213938,-0.03445330761213938,0.0,279,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
40_2_100000,7.459599018096924,0.0,0.022411108016967773,0.0,40,2,100000,"{'module__num_units_2': 40, 'module__num_units_1': 2, 'batch_size': 100000}",-0.03451863579077474,-0.03451863579077474,0.0,280,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
10_60_1000,5.130182981491089,0.0,0.023453950881958008,0.0,10,60,1000,"{'module__num_units_2': 10, 'module__num_units_1': 60, 'batch_size': 1000}",-0.03493617586808484,-0.03493617586808484,0.0,281,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
25_2_100000,11.346886157989502,0.0,0.0212249755859375,0.0,25,2,100000,"{'module__num_units_2': 25, 'module__num_units_1': 2, 'batch_size': 100000}",-0.036383808166051246,-0.036383808166051246,0.0,282,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
20_25_10000,15.92248010635376,0.0,0.021721839904785156,0.0,20,25,10000,"{'module__num_units_2': 20, 'module__num_units_1': 25, 'batch_size': 10000}",-0.03728999752598594,-0.03728999752598594,0.0,283,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
25_15_100000,6.408132076263428,0.0,0.021491050720214844,0.0,25,15,100000,"{'module__num_units_2': 25, 'module__num_units_1': 15, 'batch_size': 100000}",-0.03733624734848262,-0.03733624734848262,0.0,284,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
25_10_100000,6.72152304649353,0.0,0.02095794677734375,0.0,25,10,100000,"{'module__num_units_2': 25, 'module__num_units_1': 10, 'batch_size': 100000}",-0.03761726449011915,-0.03761726449011915,0.0,285,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
15_15_1000,8.767131805419922,0.0,0.0221712589263916,0.0,15,15,1000,"{'module__num_units_2': 15, 'module__num_units_1': 15, 'batch_size': 1000}",-0.0391345595468251,-0.0391345595468251,0.0,286,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
10_25_100000,6.098957777023315,0.0,0.022804975509643555,0.0,10,25,100000,"{'module__num_units_2': 10, 'module__num_units_1': 25, 'batch_size': 100000}",-0.039160410883327446,-0.039160410883327446,0.0,287,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
40_20_1000,4.217489004135132,0.0,0.023991107940673828,0.0,40,20,1000,"{'module__num_units_2': 40, 'module__num_units_1': 20, 'batch_size': 1000}",-0.0395933520978371,-0.0395933520978371,0.0,288,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
20_10_1000,3.3998398780822754,0.0,0.02256608009338379,0.0,20,10,1000,"{'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 1000}",-0.040169122902100174,-0.040169122902100174,0.0,289,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
10_20_100,5.67463493347168,0.0,0.025871992111206055,0.0,10,20,100,"{'module__num_units_2': 10, 'module__num_units_1': 20, 'batch_size': 100}",-0.040227731868844874,-0.040227731868844874,0.0,290,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
40_2_1000,2.338016986846924,0.0,0.023663997650146484,0.0,40,2,1000,"{'module__num_units_2': 40, 'module__num_units_1': 2, 'batch_size': 1000}",-0.040753182535022914,-0.040753182535022914,0.0,291,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
15_15_100000,7.096141815185547,0.0,0.02225208282470703,0.0,15,15,100000,"{'module__num_units_2': 15, 'module__num_units_1': 15, 'batch_size': 100000}",-0.041007765278881836,-0.041007765278881836,0.0,292,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
15_10_100000,6.733757972717285,0.0,0.02190423011779785,0.0,15,10,100000,"{'module__num_units_2': 15, 'module__num_units_1': 10, 'batch_size': 100000}",-0.04138936701108631,-0.04138936701108631,0.0,293,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
25_15_1000,5.872528076171875,0.0,0.023613929748535156,0.0,25,15,1000,"{'module__num_units_2': 25, 'module__num_units_1': 15, 'batch_size': 1000}",-0.04150333624757474,-0.04150333624757474,0.0,294,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
15_20_100000,6.455227851867676,0.0,0.02329707145690918,0.0,15,20,100000,"{'module__num_units_2': 15, 'module__num_units_1': 20, 'batch_size': 100000}",-0.04156044820411253,-0.04156044820411253,0.0,295,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
60_2_100000,8.278618097305298,0.0,0.02355790138244629,0.0,60,2,100000,"{'module__num_units_2': 60, 'module__num_units_1': 2, 'batch_size': 100000}",-0.04272899180534795,-0.04272899180534795,0.0,296,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
20_20_1000,4.098280906677246,0.0,0.023321151733398438,0.0,20,20,1000,"{'module__num_units_2': 20, 'module__num_units_1': 20, 'batch_size': 1000}",-0.0429061912230313,-0.0429061912230313,0.0,297,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
25_80_1000,3.2879879474639893,0.0,0.024164915084838867,0.0,25,80,1000,"{'module__num_units_2': 25, 'module__num_units_1': 80, 'batch_size': 1000}",-0.04295217738705848,-0.04295217738705848,0.0,298,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
80_80_100,4.360939979553223,0.0,0.02981400489807129,0.0,80,80,100,"{'module__num_units_2': 80, 'module__num_units_1': 80, 'batch_size': 100}",-0.04341298597357657,-0.04341298597357657,0.0,299,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
60_2_1000,5.397580146789551,0.0,0.023005008697509766,0.0,60,2,1000,"{'module__num_units_2': 60, 'module__num_units_1': 2, 'batch_size': 1000}",-0.04414930463490174,-0.04414930463490174,0.0,300,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
60_15_10000,10.609785079956055,0.0,0.02228689193725586,0.0,60,15,10000,"{'module__num_units_2': 60, 'module__num_units_1': 15, 'batch_size': 10000}",-0.04567744337045232,-0.04567744337045232,0.0,301,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
10_80_100000,3.3121628761291504,0.0,0.022592782974243164,0.0,10,80,100000,"{'module__num_units_2': 10, 'module__num_units_1': 80, 'batch_size': 100000}",-0.0459671911785402,-0.0459671911785402,0.0,302,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
15_30_100000,6.128982067108154,0.0,0.022935152053833008,0.0,15,30,100000,"{'module__num_units_2': 15, 'module__num_units_1': 30, 'batch_size': 100000}",-0.04750874016041817,-0.04750874016041817,0.0,303,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
40_20_100000,3.269500255584717,0.0,0.022359848022460938,0.0,40,20,100000,"{'module__num_units_2': 40, 'module__num_units_1': 20, 'batch_size': 100000}",-0.04838621032249568,-0.04838621032249568,0.0,304,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
15_25_100000,6.48415207862854,0.0,0.02206110954284668,0.0,15,25,100000,"{'module__num_units_2': 15, 'module__num_units_1': 25, 'batch_size': 100000}",-0.049526882864273425,-0.049526882864273425,0.0,305,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
40_80_1000,2.3459930419921875,0.0,0.0243680477142334,0.0,40,80,1000,"{'module__num_units_2': 40, 'module__num_units_1': 80, 'batch_size': 1000}",-0.049587438495311886,-0.049587438495311886,0.0,306,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
40_5_1000,6.076878070831299,0.0,0.02182483673095703,0.0,40,5,1000,"{'module__num_units_2': 40, 'module__num_units_1': 5, 'batch_size': 1000}",-0.050590200850628486,-0.050590200850628486,0.0,307,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
20_5_100000,8.16114616394043,0.0,0.021947860717773438,0.0,20,5,100000,"{'module__num_units_2': 20, 'module__num_units_1': 5, 'batch_size': 100000}",-0.05132764268203793,-0.05132764268203793,0.0,308,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
25_30_1000,3.375365972518921,0.0,0.02376699447631836,0.0,25,30,1000,"{'module__num_units_2': 25, 'module__num_units_1': 30, 'batch_size': 1000}",-0.05240705337954066,-0.05240705337954066,0.0,309,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
15_60_100000,4.759064197540283,0.0,0.02155590057373047,0.0,15,60,100000,"{'module__num_units_2': 15, 'module__num_units_1': 60, 'batch_size': 100000}",-0.05253222910162103,-0.05253222910162103,0.0,310,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
10_60_100000,5.085337162017822,0.0,0.023293018341064453,0.0,10,60,100000,"{'module__num_units_2': 10, 'module__num_units_1': 60, 'batch_size': 100000}",-0.05290921401308801,-0.05290921401308801,0.0,311,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
25_10_1000,5.08595609664917,0.0,0.0230710506439209,0.0,25,10,1000,"{'module__num_units_2': 25, 'module__num_units_1': 10, 'batch_size': 1000}",-0.05413716950112302,-0.05413716950112302,0.0,312,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
60_30_1000,3.1977028846740723,0.0,0.0244598388671875,0.0,60,30,1000,"{'module__num_units_2': 60, 'module__num_units_1': 30, 'batch_size': 1000}",-0.05490570149821128,-0.05490570149821128,0.0,313,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
30_25_1000,3.0739598274230957,0.0,0.023441314697265625,0.0,30,25,1000,"{'module__num_units_2': 30, 'module__num_units_1': 25, 'batch_size': 1000}",-0.05666107002108012,-0.05666107002108012,0.0,314,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
40_40_1000,7.511031866073608,0.0,0.023389816284179688,0.0,40,40,1000,"{'module__num_units_2': 40, 'module__num_units_1': 40, 'batch_size': 1000}",-0.05680463528584312,-0.05680463528584312,0.0,315,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
